Freq.	V(vout2)
9.22571427154668e+03	(5.57658791282816e+00dB,-7.97290985431977e+01°)
9.24698173938127e+03	(5.56929693084156e+00dB,-8.01999161787092e+01°)
9.26829823379254e+03	(5.56143460679810e+00dB,-8.06720312989950e+01°)
9.28966386779840e+03	(5.55299629320357e+00dB,-8.11453874726475e+01°)
9.31107875467734e+03	(5.54397753509526e+00dB,-8.16199273082140e+01°)
9.33254300796894e+03	(5.53437407570966e+00dB,-8.20955924913287e+01°)
9.35405674147455e+03	(5.52418186194990e+00dB,-8.25723238235832e+01°)
9.37562006925783e+03	(5.51339704963919e+00dB,-8.30500612630833e+01°)
9.39723310564540e+03	(5.50201600854623e+00dB,-8.35287439666284e+01°)
9.41889596522744e+03	(5.49003532716915e+00dB,-8.40083103334522e+01°)
9.44060876285825e+03	(5.47745181726476e+00dB,-8.44886980504492e+01°)
9.46237161365695e+03	(5.46426251811149e+00dB,-8.49698441388137e+01°)
9.48418463300799e+03	(5.45046470049313e+00dB,-8.54516850020063e+01°)
9.50604793656183e+03	(5.43605587039343e+00dB,-8.59341564749650e+01°)
9.52796164023553e+03	(5.42103377239028e+00dB,-8.64171938744661e+01°)
9.54992586021337e+03	(5.40539639274043e+00dB,-8.69007320505421e+01°)
9.57194071294745e+03	(5.38914196214572e+00dB,-8.73847054388553e+01°)
9.59400631515833e+03	(5.37226895819285e+00dB,-8.78690481139243e+01°)
9.61612278383564e+03	(5.35477610745978e+00dB,-8.83536938430983e+01°)
9.63829023623870e+03	(5.33666238728270e+00dB,-8.88385761411681e+01°)
9.66050878989713e+03	(5.31792702717840e+00dB,-8.93236283255032e+01°)
9.68277856261148e+03	(5.29856950991755e+00dB,-8.98087835716006e+01°)
9.70509967245388e+03	(5.27858957224631e+00dB,-9.02939749689306e+01°)
9.72747223776863e+03	(5.25798720525394e+00dB,-9.07791355769624e+01°)
9.74989637717285e+03	(5.23676265438518e+00dB,-9.12641984812528e+01°)
9.77237220955708e+03	(5.21491641909743e+00dB,-9.17490968494798e+01°)
9.79489985408596e+03	(5.19244925216390e+00dB,-9.22337639873048e+01°)
9.81747943019881e+03	(5.16936215862475e+00dB,-9.27181333939464e+01°)
9.84011105761031e+03	(5.14565639438868e+00dB,-9.32021388173491e+01°)
9.86279485631107e+03	(5.12133346449034e+00dB,-9.36857143088353e+01°)
9.88553094656835e+03	(5.09639512100718e+00dB,-9.41687942771276e+01°)
9.90831944892663e+03	(5.07084336064280e+00dB,-9.46513135416306e+01°)
9.93116048420829e+03	(5.04468042198315e+00dB,-9.51332073848681e+01°)
9.95405417351422e+03	(5.01790878243405e+00dB,-9.56144116039702e+01°)
9.97700063822448e+03	(4.99053115484794e+00dB,-9.60948625611122e+01°)
9.99999999999895e+03	(4.96255048385034e+00dB,-9.65744972328077e+01°)
1.00230523807779e+04	(4.93396994187554e+00dB,-9.70532532579660e+01°)
1.00461579027829e+04	(4.90479292492310e+00dB,-9.75310689846258e+01°)
1.00693166885170e+04	(4.87502304804672e+00dB,-9.80078835152838e+01°)
1.00925288607658e+04	(4.84466414058743e+00dB,-9.84836367507399e+01°)
1.01157945425979e+04	(4.81372024116502e+00dB,-9.89582694323896e+01°)
1.01391138573657e+04	(4.78219559243979e+00dB,-9.94317231828949e+01°)
1.01624869287059e+04	(4.75009463565960e+00dB,-9.99039405451750e+01°)
1.01859138805401e+04	(4.71742200500579e+00dB,-1.00374865019661e+02°)
1.02093948370757e+04	(4.68418252175285e+00dB,-1.00844441099767e+02°)
1.02329299228065e+04	(4.65038118825625e+00dB,-1.01312614305533e+02°)
1.02565192625130e+04	(4.61602318178421e+00dB,-1.01779331215402e+02°)
1.02801629812636e+04	(4.58111384820770e+00dB,-1.02244539496108e+02°)
1.03038612044151e+04	(4.54565869556428e+00dB,-1.02708187930636e+02°)
1.03276140576129e+04	(4.50966338751136e+00dB,-1.03170226444248e+02°)
1.03514216667923e+04	(4.47313373668333e+00dB,-1.03630606128554e+02°)
1.03752841581790e+04	(4.43607569796846e+00dB,-1.04089279263627e+02°)
1.03992016582895e+04	(4.39849536172007e+00dB,-1.04546199338147e+02°)
1.04231742939319e+04	(4.36039894691672e+00dB,-1.05001321067602e+02°)
1.04472021922069e+04	(4.32179279428637e+00dB,-1.05454600410522e+02°)
1.04712854805079e+04	(4.28268335940839e+00dB,-1.05905994582790e+02°)
1.04954242865221e+04	(4.24307720580737e+00dB,-1.06355462070032e+02°)
1.05196187382311e+04	(4.20298099805219e+00dB,-1.06802962638109e+02°)
1.05438689639115e+04	(4.16240149487409e+00dB,-1.07248457341754e+02°)
1.05681750921355e+04	(4.12134554231539e+00dB,-1.07691908531365e+02°)
1.05925372517718e+04	(4.07982006692199e+00dB,-1.08133279858003e+02°)
1.06169555719861e+04	(4.03783206899084e+00dB,-1.08572536276635e+02°)
1.06414301822420e+04	(3.99538861588390e+00dB,-1.09009644047661e+02°)
1.06659612123014e+04	(3.95249683541886e+00dB,-1.09444570736765e+02°)
1.06905487922254e+04	(3.90916390934722e+00dB,-1.09877285213156e+02°)
1.07151930523749e+04	(3.86539706692868e+00dB,-1.10307757646229e+02°)
1.07398941234113e+04	(3.82120357861137e+00dB,-1.10735959500721e+02°)
1.07646521362972e+04	(3.77659074982581e+00dB,-1.11161863530399e+02°)
1.07894672222971e+04	(3.73156591490047e+00dB,-1.11585443770348e+02°)
1.08143395129782e+04	(3.68613643110643e+00dB,-1.12006675527917e+02°)
1.08392691402109e+04	(3.64030967283704e+00dB,-1.12425535372380e+02°)
1.08642562361695e+04	(3.59409302592948e+00dB,-1.12842001123371e+02°)
1.08893009333332e+04	(3.54749388213245e+00dB,-1.13256051838166e+02°)
1.09144033644864e+04	(3.50051963372607e+00dB,-1.13667667797856e+02°)
1.09395636627198e+04	(3.45317766829709e+00dB,-1.14076830492490e+02°)
1.09647819614307e+04	(3.40547536367418e+00dB,-1.14483522605241e+02°)
1.09900583943240e+04	(3.35742008302537e+00dB,-1.14887727995660e+02°)
1.10153930954130e+04	(3.30901917012116e+00dB,-1.15289431682081e+02°)
1.10407861990195e+04	(3.26027994476510e+00dB,-1.15688619823235e+02°)
1.10662378397755e+04	(3.21120969839317e+00dB,-1.16085279699135e+02°)
1.10917481526228e+04	(3.16181568984371e+00dB,-1.16479399691292e+02°)
1.11173172728147e+04	(3.11210514129816e+00dB,-1.16870969262327e+02°)
1.11429453359161e+04	(3.06208523439295e+00dB,-1.17259978935016e+02°)
1.11686324778044e+04	(3.01176310650267e+00dB,-1.17646420270853e+02°)
1.11943788346703e+04	(2.96114584719356e+00dB,-1.18030285848165e+02°)
1.12201845430184e+04	(2.91024049484699e+00dB,-1.18411569239831e+02°)
1.12460497396680e+04	(2.85905403345103e+00dB,-1.18790264990680e+02°)
1.12719745617539e+04	(2.80759338955904e+00dB,-1.19166368594587e+02°)
1.12979591467267e+04	(2.75586542941339e+00dB,-1.19539876471343e+02°)
1.13240036323543e+04	(2.70387695623167e+00dB,-1.19910785943319e+02°)
1.13501081567219e+04	(2.65163470765387e+00dB,-1.20279095211999e+02°)
1.13762728582331e+04	(2.59914535334673e+00dB,-1.20644803334400e+02°)
1.14024978756104e+04	(2.54641549276356e+00dB,-1.21007910199427e+02°)
1.14287833478965e+04	(2.49345165305573e+00dB,-1.21368416504212e+02°)
1.14551294144541e+04	(2.44026028713281e+00dB,-1.21726323730466e+02°)
1.14815362149676e+04	(2.38684777186795e+00dB,-1.22081634120874e+02°)
1.15080038894431e+04	(2.33322040644500e+00dB,-1.22434350655576e+02°)
1.15345325782097e+04	(2.27938441084380e+00dB,-1.22784477028773e+02°)
1.15611224219197e+04	(2.22534592445969e+00dB,-1.23132017625461e+02°)
1.15877735615500e+04	(2.17111100485350e+00dB,-1.23476977498350e+02°)
1.16144861384022e+04	(2.11668562662805e+00dB,-1.23819362344979e+02°)
1.16412602941036e+04	(2.06207568042744e+00dB,-1.24159178485057e+02°)
1.16680961706083e+04	(2.00728697205459e+00dB,-1.24496432838044e+02°)
1.16949939101974e+04	(1.95232522170359e+00dB,-1.24831132901010e+02°)
1.17219536554800e+04	(1.89719606330230e+00dB,-1.25163286726773e+02°)
1.17489755493940e+04	(1.84190504396148e+00dB,-1.25492902902348e+02°)
1.17760597352068e+04	(1.78645762352605e+00dB,-1.25819990527712e+02°)
1.18032063565160e+04	(1.73085917422489e+00dB,-1.26144559194916e+02°)
1.18304155572503e+04	(1.67511498041466e+00dB,-1.26466618967534e+02°)
1.18576874816703e+04	(1.61923023841387e+00dB,-1.26786180360483e+02°)
1.18850222743689e+04	(1.56321005642355e+00dB,-1.27103254320213e+02°)
1.19124200802724e+04	(1.50705945452983e+00dB,-1.27417852205282e+02°)
1.19398810446414e+04	(1.45078336478564e+00dB,-1.27729985767316e+02°)
1.19674053130711e+04	(1.39438663136685e+00dB,-1.28039667132373e+02°)
1.19949930314925e+04	(1.33787401079948e+00dB,-1.28346908782704e+02°)
1.20226443461728e+04	(1.28125017225452e+00dB,-1.28651723538930e+02°)
1.20503594037166e+04	(1.22451969790660e+00dB,-1.28954124542622e+02°)
1.20781383510665e+04	(1.16768708335288e+00dB,-1.29254125239306e+02°)
1.21059813355035e+04	(1.11075673808908e+00dB,-1.29551739361875e+02°)
1.21338885046484e+04	(1.05373298603920e+00dB,-1.29846980914428e+02°)
1.21618600064623e+04	(9.96620066135617e-01dB,-1.30139864156523e+02°)
1.21898959892473e+04	(9.39422132946552e-01dB,-1.30430403587850e+02°)
1.22179966016474e+04	(8.82143257347796e-01dB,-1.30718613933314e+02°)
1.22461619926491e+04	(8.24787427235791e-01dB,-1.31004510128550e+02°)
1.22743923115827e+04	(7.67358548279253e-01dB,-1.31288107305831e+02°)
1.23026877081224e+04	(7.09860444706415e-01dB,-1.31569420780401e+02°)
1.23310483322877e+04	(6.52296860125339e-01dB,-1.31848466037205e+02°)
1.23594743344437e+04	(5.94671458374919e-01dB,-1.32125258718029e+02°)
1.23879658653023e+04	(5.36987824403582e-01dB,-1.32399814609035e+02°)
1.24165230759227e+04	(4.79249465173941e-01dB,-1.32672149628686e+02°)
1.24451461177125e+04	(4.21459810590568e-01dB,-1.32942279816067e+02°)
1.24738351424280e+04	(3.63622214449081e-01dB,-1.33210221319581e+02°)
1.25025903021758e+04	(3.05739955404124e-01dB,-1.33475990386029e+02°)
1.25314117494128e+04	(2.47816237954578e-01dB,-1.33739603350057e+02°)
1.25602996369473e+04	(1.89854193443672e-01dB,-1.34001076623969e+02°)
1.25892541179403e+04	(1.31856881072436e-01dB,-1.34260426687894e+02°)
1.26182753459053e+04	(7.38272889247407e-02dB,-1.34517670080318e+02°)
1.26473634747101e+04	(1.57683350019348e-02dB,-1.34772823388943e+02°)
1.26765186585770e+04	(-4.23171317341258e-02dB,-1.35025903241895e+02°)
1.27057410520840e+04	(-1.00426330311337e-01dB,-1.35276926299261e+02°)
1.27350308101652e+04	(-1.58556546692473e-01dB,-1.35525909244950e+02°)
1.27643880881120e+04	(-2.16705132716362e-01dB,-1.35772868778865e+02°)
1.27938130415738e+04	(-2.74869505036411e-01dB,-1.36017821609390e+02°)
1.28233058265588e+04	(-3.33047144057858e-01dB,-1.36260784446182e+02°)
1.28528665994347e+04	(-3.91235592874829e-01dB,-1.36501773993242e+02°)
1.28824955169299e+04	(-4.49432456208129e-01dB,-1.36740806942292e+02°)
1.29121927361339e+04	(-5.07635399345138e-01dB,-1.36977899966420e+02°)
1.29419584144984e+04	(-5.65842147082565e-01dB,-1.37213069713998e+02°)
1.29717927098381e+04	(-6.24050482672777e-01dB,-1.37446332802874e+02°)
1.30016957803314e+04	(-6.82258246775155e-01dB,-1.37677705814808e+02°)
1.30316677845215e+04	(-7.40463336412536e-01dB,-1.37907205290170e+02°)
1.30617088813169e+04	(-7.98663703934184e-01dB,-1.38134847722878e+02°)
1.30918192299926e+04	(-8.56857355985255e-01dB,-1.38360649555571e+02°)
1.31219989901906e+04	(-9.15042352484186e-01dB,-1.38584627175015e+02°)
1.31522483219209e+04	(-9.73216805607988e-01dB,-1.38806796907726e+02°)
1.31825673855626e+04	(-1.03137887878632e+00dB,-1.39027175015818e+02°)
1.32129563418643e+04	(-1.08952678570469e+00dB,-1.39245777693050e+02°)
1.32434153519452e+04	(-1.14765878931742e+00dB,-1.39462621061085e+02°)
1.32739445772959e+04	(-1.20577320087062e+00dB,-1.39677721165940e+02°)
1.33045441797794e+04	(-1.26386837893581e+00dB,-1.39891093974626e+02°)
1.33352143216317e+04	(-1.32194272845418e+00dB,-1.40102755371976e+02°)
1.33659551654629e+04	(-1.37999469979227e+00dB,-1.40312721157648e+02°)
1.33967668742578e+04	(-1.43802278780897e+00dB,-1.40521007043295e+02°)
1.34276496113771e+04	(-1.49602553093431e+00dB,-1.40727628649913e+02°)
1.34586035405580e+04	(-1.55400151026027e+00dB,-1.40932601505336e+02°)
1.34896288259150e+04	(-1.61194934864369e+00dB,-1.41135941041896e+02°)
1.35207256319412e+04	(-1.66986770982158e+00dB,-1.41337662594226e+02°)
1.35518941235088e+04	(-1.72775529753907e+00dB,-1.41537781397207e+02°)
1.35831344658700e+04	(-1.78561085468967e+00dB,-1.41736312584061e+02°)
1.36144468246580e+04	(-1.84343316246876e+00dB,-1.41933271184563e+02°)
1.36458313658877e+04	(-1.90122103953945e+00dB,-1.42128672123402e+02°)
1.36772882559569e+04	(-1.95897334121180e+00dB,-1.42322530218643e+02°)
1.37088176616470e+04	(-2.01668895863460e+00dB,-1.42514860180329e+02°)
1.37404197501236e+04	(-2.07436681800044e+00dB,-1.42705676609181e+02°)
1.37720946889379e+04	(-2.13200587976372e+00dB,-1.42894993995422e+02°)
1.38038426460273e+04	(-2.18960513787159e+00dB,-1.43082826717695e+02°)
1.38356637897162e+04	(-2.24716361900797e+00dB,-1.43269189042088e+02°)
1.38675582887173e+04	(-2.30468038185057e+00dB,-1.43454095121260e+02°)
1.38995263121320e+04	(-2.36215451634077e+00dB,-1.43637558993653e+02°)
1.39315680294514e+04	(-2.41958514296647e+00dB,-1.43819594582802e+02°)
1.39636836105578e+04	(-2.47697141205769e+00dB,-1.44000215696722e+02°)
1.39958732257246e+04	(-2.53431250309497e+00dB,-1.44179436027384e+02°)
1.40281370456180e+04	(-2.59160762403040e+00dB,-1.44357269150270e+02°)
1.40604752412975e+04	(-2.64885601062126e+00dB,-1.44533728524000e+02°)
1.40928879842171e+04	(-2.70605692577617e+00dB,-1.44708827490032e+02°)
1.41253754462259e+04	(-2.76320965891352e+00dB,-1.44882579272434e+02°)
1.41579377995692e+04	(-2.82031352533225e+00dB,-1.45054996977719e+02°)
1.41905752168893e+04	(-2.87736786559469e+00dB,-1.45226093594745e+02°)
1.42232878712266e+04	(-2.93437204492156e+00dB,-1.45395881994673e+02°)
1.42560759360203e+04	(-2.99132545259864e+00dB,-1.45564374930985e+02°)
1.42889395851094e+04	(-3.04822750139545e+00dB,-1.45731585039554e+02°)
1.43218789927338e+04	(-3.10507762699527e+00dB,-1.45897524838770e+02°)
1.43548943335349e+04	(-3.16187528743687e+00dB,-1.46062206729711e+02°)
1.43879857825568e+04	(-3.21861996256737e+00dB,-1.46225642996365e+02°)
1.44211535152470e+04	(-3.27531115350651e+00dB,-1.46387845805891e+02°)
1.44543977074576e+04	(-3.33194838212161e+00dB,-1.46548827208936e+02°)
1.44877185354460e+04	(-3.38853119051373e+00dB,-1.46708599139972e+02°)
1.45211161758758e+04	(-3.44505914051435e+00dB,-1.46867173417693e+02°)
1.45545908058180e+04	(-3.50153181319264e+00dB,-1.47024561745432e+02°)
1.45881426027518e+04	(-3.55794880837320e+00dB,-1.47180775711619e+02°)
1.46217717445655e+04	(-3.61430974416387e+00dB,-1.47335826790274e+02°)
1.46554784095574e+04	(-3.67061425649388e+00dB,-1.47489726341524e+02°)
1.46892627764370e+04	(-3.72686199866162e+00dB,-1.47642485612157e+02°)
1.47231250243255e+04	(-3.78305264089236e+00dB,-1.47794115736196e+02°)
1.47570653327572e+04	(-3.83918586990551e+00dB,-1.47944627735501e+02°)
1.47910838816804e+04	(-3.89526138849131e+00dB,-1.48094032520401e+02°)
1.48251808514578e+04	(-3.95127891509669e+00dB,-1.48242340890339e+02°)
1.48593564228684e+04	(-4.00723818342046e+00dB,-1.48389563534546e+02°)
1.48936107771074e+04	(-4.06313894201724e+00dB,-1.48535711032728e+02°)
1.49279440957882e+04	(-4.11898095391021e+00dB,-1.48680793855782e+02°)
1.49623565609426e+04	(-4.17476399621266e+00dB,-1.48824822366517e+02°)
1.49968483550220e+04	(-4.23048785975770e+00dB,-1.48967806820400e+02°)
1.50314196608985e+04	(-4.28615234873661e+00dB,-1.49109757366315e+02°)
1.50660706618657e+04	(-4.34175728034513e+00dB,-1.49250684047332e+02°)
1.51008015416397e+04	(-4.39730248443782e+00dB,-1.49390596801495e+02°)
1.51356124843603e+04	(-4.45278780319030e+00dB,-1.49529505462614e+02°)
1.51705036745916e+04	(-4.50821309076916e+00dB,-1.49667419761079e+02°)
1.52054752973232e+04	(-4.56357821300938e+00dB,-1.49804349324671e+02°)
1.52405275379711e+04	(-4.61888304709926e+00dB,-1.49940303679391e+02°)
1.52756605823790e+04	(-4.67412748127248e+00dB,-1.50075292250294e+02°)
1.53108746168185e+04	(-4.72931141450740e+00dB,-1.50209324362331e+02°)
1.53461698279912e+04	(-4.78443475623319e+00dB,-1.50342409241195e+02°)
1.53815464030286e+04	(-4.83949742604287e+00dB,-1.50474556014178e+02°)
1.54170045294938e+04	(-4.89449935341309e+00dB,-1.50605773711027e+02°)
1.54525443953823e+04	(-4.94944047743032e+00dB,-1.50736071264807e+02°)
1.54881661891230e+04	(-5.00432074652357e+00dB,-1.50865457512771e+02°)
1.55238700995790e+04	(-5.05914011820336e+00dB,-1.50993941197227e+02°)
1.55596563160489e+04	(-5.11389855880677e+00dB,-1.51121530966410e+02°)
1.55955250282677e+04	(-5.16859604324870e+00dB,-1.51248235375360e+02°)
1.56314764264077e+04	(-5.22323255477879e+00dB,-1.51374062886792e+02°)
1.56675107010797e+04	(-5.27780808474430e+00dB,-1.51499021871977e+02°)
1.57036280433337e+04	(-5.33232263235848e+00dB,-1.51623120611618e+02°)
1.57398286446604e+04	(-5.38677620447465e+00dB,-1.51746367296724e+02°)
1.57761126969916e+04	(-5.44116881536547e+00dB,-1.51868770029489e+02°)
1.58124803927020e+04	(-5.49550048650770e+00dB,-1.51990336824166e+02°)
1.58489319246093e+04	(-5.54977124637200e+00dB,-1.52111075607943e+02°)
1.58854674859759e+04	(-5.60398113021782e+00dB,-1.52230994221809e+02°)
1.59220872705098e+04	(-5.65813017989330e+00dB,-1.52350100421431e+02°)
1.59587914723655e+04	(-5.71221844363994e+00dB,-1.52468401878019e+02°)
1.59955802861448e+04	(-5.76624597590200e+00dB,-1.52585906179187e+02°)
1.60324539068985e+04	(-5.82021283714067e+00dB,-1.52702620829821e+02°)
1.60694125301269e+04	(-5.87411909365250e+00dB,-1.52818553252932e+02°)
1.61064563517808e+04	(-5.92796481739254e+00dB,-1.52933710790514e+02°)
1.61435855682630e+04	(-5.98175008580159e+00dB,-1.53048100704393e+02°)
1.61808003764288e+04	(-6.03547498163784e+00dB,-1.53161730177074e+02°)
1.62181009735874e+04	(-6.08913959281249e+00dB,-1.53274606312583e+02°)
1.62554875575029e+04	(-6.14274401222954e+00dB,-1.53386736137307e+02°)
1.62929603263953e+04	(-6.19628833762950e+00dB,-1.53498126600821e+02°)
1.63305194789414e+04	(-6.24977267143681e+00dB,-1.53608784576725e+02°)
1.63681652142762e+04	(-6.30319712061130e+00dB,-1.53718716863458e+02°)
1.64058977319935e+04	(-6.35656179650311e+00dB,-1.53827930185120e+02°)
1.64437172321474e+04	(-6.40986681471132e+00dB,-1.53936431192286e+02°)
1.64816239152531e+04	(-6.46311229494603e+00dB,-1.54044226462808e+02°)
1.65196179822882e+04	(-6.51629836089390e+00dB,-1.54151322502617e+02°)
1.65576996346933e+04	(-6.56942514008714e+00dB,-1.54257725746521e+02°)
1.65958690743737e+04	(-6.62249276377558e+00dB,-1.54363442558989e+02°)
1.66341265036997e+04	(-6.67550136680215e+00dB,-1.54468479234940e+02°)
1.66724721255087e+04	(-6.72845108748134e+00dB,-1.54572842000514e+02°)
1.67109061431051e+04	(-6.78134206748081e+00dB,-1.54676537013846e+02°)
1.67494287602624e+04	(-6.83417445170591e+00dB,-1.54779570365830e+02°)
1.67880401812236e+04	(-6.88694838818718e+00dB,-1.54881948080874e+02°)
1.68267406107027e+04	(-6.93966402797063e+00dB,-1.54983676117656e+02°)
1.68655302538854e+04	(-6.99232152501088e+00dB,-1.55084760369865e+02°)
1.69044093164307e+04	(-7.04492103606692e+00dB,-1.55185206666942e+02°)
1.69433780044713e+04	(-7.09746272060062e+00dB,-1.55285020774808e+02°)
1.69824365246154e+04	(-7.14994674067777e+00dB,-1.55384208396594e+02°)
1.70215850839475e+04	(-7.20237326087155e+00dB,-1.55482775173356e+02°)
1.70608238900292e+04	(-7.25474244816875e+00dB,-1.55580726684787e+02°)
1.71001531509009e+04	(-7.30705447187808e+00dB,-1.55678068449922e+02°)
1.71395730750822e+04	(-7.35930950354104e+00dB,-1.55774805927837e+02°)
1.71790838715739e+04	(-7.41150771684496e+00dB,-1.55870944518341e+02°)
1.72186857498580e+04	(-7.46364928753839e+00dB,-1.55966489562657e+02°)
1.72583789199000e+04	(-7.51573439334860e+00dB,-1.56061446344106e+02°)
1.72981635921490e+04	(-7.56776321390122e+00dB,-1.56155820088770e+02°)
1.73380399775393e+04	(-7.61973593064205e+00dB,-1.56249615966163e+02°)
1.73780082874917e+04	(-7.67165272676074e+00dB,-1.56342839089885e+02°)
1.74180687339141e+04	(-7.72351378711664e+00dB,-1.56435494518276e+02°)
1.74582215292030e+04	(-7.77531929816647e+00dB,-1.56527587255053e+02°)
1.74984668862445e+04	(-7.82706944789387e+00dB,-1.56619122249957e+02°)
1.75388050184155e+04	(-7.87876442574095e+00dB,-1.56710104399374e+02°)
1.75792361395848e+04	(-7.93040442254140e+00dB,-1.56800538546966e+02°)
1.76197604641142e+04	(-7.98198963045559e+00dB,-1.56890429484282e+02°)
1.76603782068596e+04	(-8.03352024290726e+00dB,-1.56979781951373e+02°)
1.77010895831721e+04	(-8.08499645452186e+00dB,-1.57068600637395e+02°)
1.77418948088995e+04	(-8.13641846106666e+00dB,-1.57156890181203e+02°)
1.77827941003871e+04	(-8.18778645939230e+00dB,-1.57244655171946e+02°)
1.78237876744788e+04	(-8.23910064737602e+00dB,-1.57331900149648e+02°)
1.78648757485184e+04	(-8.29036122386631e+00dB,-1.57418629605787e+02°)
1.79060585403508e+04	(-8.34156838862912e+00dB,-1.57504847983865e+02°)
1.79473362683231e+04	(-8.39272234229546e+00dB,-1.57590559679973e+02°)
1.79887091512857e+04	(-8.44382328631044e+00dB,-1.57675769043351e+02°)
1.80301774085935e+04	(-8.49487142288371e+00dB,-1.57760480376937e+02°)
1.80717412601071e+04	(-8.54586695494114e+00dB,-1.57844697937915e+02°)
1.81134009261939e+04	(-8.59681008607795e+00dB,-1.57928425938254e+02°)
1.81551566277292e+04	(-8.64770102051306e+00dB,-1.58011668545241e+02°)
1.81970085860977e+04	(-8.69853996304459e+00dB,-1.58094429882006e+02°)
1.82389570231942e+04	(-8.74932711900676e+00dB,-1.58176714028047e+02°)
1.82810021614252e+04	(-8.80006269422784e+00dB,-1.58258525019742e+02°)
1.83231442237099e+04	(-8.85074689498930e+00dB,-1.58339866850857e+02°)
1.83653834334813e+04	(-8.90137992798608e+00dB,-1.58420743473053e+02°)
1.84077200146874e+04	(-8.95196200028803e+00dB,-1.58501158796379e+02°)
1.84501541917925e+04	(-9.00249331930226e+00dB,-1.58581116689764e+02°)
1.84926861897786e+04	(-9.05297409273674e+00dB,-1.58660620981504e+02°)
1.85353162341459e+04	(-9.10340452856481e+00dB,-1.58739675459738e+02°)
1.85780445509148e+04	(-9.15378483499066e+00dB,-1.58818283872928e+02°)
1.86208713666264e+04	(-9.20411522041585e+00dB,-1.58896449930319e+02°)
1.86637969083445e+04	(-9.25439589340682e+00dB,-1.58974177302408e+02°)
1.87068214036558e+04	(-9.30462706266316e+00dB,-1.59051469621398e+02°)
1.87499450806719e+04	(-9.35480893698695e+00dB,-1.59128330481651e+02°)
1.87931681680304e+04	(-9.40494172525294e+00dB,-1.59204763440133e+02°)
1.88364908948957e+04	(-9.45502563637945e+00dB,-1.59280772016855e+02°)
1.88799134909607e+04	(-9.50506087930039e+00dB,-1.59356359695308e+02°)
1.89234361864475e+04	(-9.55504766293780e+00dB,-1.59431529922893e+02°)
1.89670592121092e+04	(-9.60498619617538e+00dB,-1.59506286111346e+02°)
1.90107827992307e+04	(-9.65487668783272e+00dB,-1.59580631637159e+02°)
1.90546071796302e+04	(-9.70471934664032e+00dB,-1.59654569841994e+02°)
1.90985325856601e+04	(-9.75451438121529e+00dB,-1.59728104033087e+02°)
1.91425592502085e+04	(-9.80426200003784e+00dB,-1.59801237483664e+02°)
1.91866874067006e+04	(-9.85396241142847e+00dB,-1.59873973433328e+02°)
1.92309172890993e+04	(-9.90361582352578e+00dB,-1.59946315088462e+02°)
1.92752491319070e+04	(-9.95322244426503e+00dB,-1.60018265622615e+02°)
1.93196831701669e+04	(-1.00027824813572e+01dB,-1.60089828176888e+02°)
1.93642196394637e+04	(-1.00522961422691e+01dB,-1.60161005860315e+02°)
1.94088587759254e+04	(-1.01017636342033e+01dB,-1.60231801750237e+02°)
1.94536008162243e+04	(-1.01511851640797e+01dB,-1.60302218892672e+02°)
1.94984459975781e+04	(-1.02005609385166e+01dB,-1.60372260302684e+02°)
1.95433945577516e+04	(-1.02498911638135e+01dB,-1.60441928964744e+02°)
1.95884467350575e+04	(-1.02991760459332e+01dB,-1.60511227833085e+02°)
1.96336027683581e+04	(-1.03484157904859e+01dB,-1.60580159832059e+02°)
1.96788628970661e+04	(-1.03976106027121e+01dB,-1.60648727856478e+02°)
1.97242273611461e+04	(-1.04467606874676e+01dB,-1.60716934771969e+02°)
1.97696964011162e+04	(-1.04958662492082e+01dB,-1.60784783415304e+02°)
1.98152702580486e+04	(-1.05449274919750e+01dB,-1.60852276594740e+02°)
1.98609491735713e+04	(-1.05939446193802e+01dB,-1.60919417090351e+02°)
1.99067333898694e+04	(-1.06429178345935e+01dB,-1.60986207654352e+02°)
1.99526231496864e+04	(-1.06918473403288e+01dB,-1.61052651011427e+02°)
1.99986186963250e+04	(-1.07407333388313e+01dB,-1.61118749859045e+02°)
2.00447202736492e+04	(-1.07895760318653e+01dB,-1.61184506867773e+02°)
2.00909281260848e+04	(-1.08383756207022e+01dB,-1.61249924681594e+02°)
2.01372424986214e+04	(-1.08871323061089e+01dB,-1.61315005918208e+02°)
2.01836636368131e+04	(-1.09358462883367e+01dB,-1.61379753169338e+02°)
2.02301917867802e+04	(-1.09845177671107e+01dB,-1.61444169001031e+02°)
2.02768271952103e+04	(-1.10331469416192e+01dB,-1.61508255953953e+02°)
2.03235701093597e+04	(-1.10817340105037e+01dB,-1.61572016543678e+02°)
2.03704207770547e+04	(-1.11302791718498e+01dB,-1.61635453260985e+02°)
2.04173794466928e+04	(-1.11787826231770e+01dB,-1.61698568572133e+02°)
2.04644463672442e+04	(-1.12272445614308e+01dB,-1.61761364919150e+02°)
2.05116217882531e+04	(-1.12756651829732e+01dB,-1.61823844720107e+02°)
2.05589059598389e+04	(-1.13240446835752e+01dB,-1.61886010369396e+02°)
2.06062991326975e+04	(-1.13723832584081e+01dB,-1.61947864237995e+02°)
2.06538015581028e+04	(-1.14206811020366e+01dB,-1.62009408673745e+02°)
2.07014134879079e+04	(-1.14689384084109e+01dB,-1.62070646001603e+02°)
2.07491351745466e+04	(-1.15171553708598e+01dB,-1.62131578523914e+02°)
